Dis Mag Value,Latitude,Longitude,Affected
6,38.90315976075796,22.30306094077632,GREEN
7,-7.175672194584553,-168.10624537166842,GREEN
6,35.30911821217133,28.9363606693371,GREEN
7,17.742229356833004,-102.31611786050634,GREEN
7,23.930496343511635,167.50901505183057,GREEN
6,29.365006614433874,117.38585569831803,GREEN
6,28.518835398422546,-111.75097534816837,GREEN
7,-14.508684266206924,-74.90579166310813,GREEN
5,47.84831300967338,9.16965263177346,GREEN
5,-12.647237706411724,-75.53765951731413,GREEN
6,27.195174203029122,65.51984346053831,GREEN
6,59.09531310204297,-12.790042824355504,GREEN
7,4.189504522581406,89.3486008590396,GREEN
5,32.86471438162935,74.39223072624526,GREEN
6,5.302621453978176,-71.43250813265055,GREEN
7,24.471213618648335,100.15304734522113,GREEN
5,-0.4658285517122922,-78.19511524368151,GREEN
5,1.7571356667106857,-77.05747496145194,GREEN
8,-33.099812151730816,-71.88480863858992,GREEN
6,27.175909516269503,53.49504967534482,GREEN
6,-5.299627044443364,114.05422559653775,GREEN
8,42.02539730214003,144.33349071991583,GREEN
7,28.237624313171338,60.47562515596177,GREEN
6,31.790522281445284,99.81370177506274,GREEN
6,-21.98082233207874,-68.77553064349276,GREEN
6,37.99237580987116,23.131589212207697,GREEN
7,36.23678069257504,70.6062195539903,GREEN
5,7.950320366168408,125.10737386087561,GREEN
7,14.982762771025678,171.30412779201845,GREEN
7,-2.255818462154824,100.84929091547802,GREEN
6,32.4615870539293,49.56715380877641,GREEN
7,14.272361550065511,165.32415355151304,GREEN
6,37.94440515534169,21.19109886446703,GREEN
6,1.7313803400577203,122.98891905772905,GREEN
7,10.837095282965123,122.39817920674759,GREEN
6,38.960143732351156,21.44601986644071,GREEN
6,18.94248068033786,63.24253590563798,GREEN
6,30.264527829766006,118.59404985565645,GREEN
7,0.8165162633083626,80.08485740939736,GREEN
5,56.6863635719272,-10.109692938882322,GREEN
6,37.93966793961964,20.999470847839568,GREEN
5,39.24806733781728,40.47508040937304,GREEN
6,31.04085685628924,99.0587554663717,GREEN
6,27.868953405996223,59.400907233048095,GREEN
6,-25.1655530092447,-72.46903776903878,GREEN
7,17.254954966648814,-100.1008551716332,GREEN
6,33.21063015844634,75.10073618052245,GREEN
6,-11.77718861103101,-75.95949185021367,GREEN
5,-12.755168232365884,-75.82255695051546,GREEN
5,27.666529718851468,56.36719269879346,GREEN
4,24.256950631240677,104.20620132951791,GREEN
5,37.960640742226225,4.065375963506144,GREEN
7,47.45163563628113,55.56521139416207,GREEN
6,33.30751157538737,132.7483250423669,GREEN
6,26.737350331415463,66.44744978657506,GREEN
6,-4.790132848978954,114.82113388145162,GREEN
6,42.372184846336005,45.047599355144534,GREEN
6,10.879009513273909,-65.55702225884417,GREEN
6,-13.151686477064711,-75.79572358401016,GREEN
5,37.69436287667347,28.532224166868037,GREEN
4,42.51990505638191,14.115966952364749,GREEN
5,34.1610926836079,48.19793285951003,GREEN
5,6.551712682746952,117.80055587128902,GREEN
6,17.427657537841373,-100.077526998078,GREEN
5,38.7847706016632,3.7661692355056635,GREEN
6,21.731551352332907,-105.3793583266393,GREEN
7,20.663490526290282,120.69992447539154,GREEN
5,35.666481856165966,28.17422277666647,GREEN
7,31.0270433410936,101.0142971597711,GREEN
5,43.48107703335629,23.624818187908648,GREEN
7,4.198794163440411,145.38328016311465,GREEN
7,22.0399078015591,99.24675877169086,GREEN
5,41.58724810717148,43.697037760447756,GREEN
6,35.4247598076843,69.93426604320966,GREEN
6,-6.3517639224674145,137.91996389951547,GREEN
6,-0.8420000000000001,120.764,GREEN
8,7.4386712175916045,124.5354157686281,GREEN
5,37.388614072523175,45.61618149736002,GREEN
5,32.2328456459908,76.27503105263798,GREEN
6,27.427357555058904,65.78810235975975,GREEN
5,38.925582543928925,43.61747750885596,GREEN
7,1.2757863590786882,-79.36880154183378,GREEN
5,33.037936997112574,74.9380778478306,GREEN
6,31.452397801228926,49.82348485116237,GREEN
7,6.48253650276574,165.06666013253178,GREEN
5,32.48363781085941,49.07939788902279,GREEN
6,34.51676859157604,71.16932454397102,GREEN
7,28.219086173205994,100.7137074019101,GREEN
6,34.2412613734218,70.36580318485805,GREEN
5,32.81714455984744,75.72348265115038,GREEN
7,-0.7802732511381345,106.48943814650343,GREEN
7,9.7577434618341,63.37135136977672,GREEN
5,31.04311590271808,25.424737911267993,GREEN
4,7.425423117145414,123.01245906283101,GREEN
5,27.256418127925343,54.81165674932599,GREEN
6,15.842785685666293,-95.6856335674712,GREEN
6,33.5335423472598,122.40374472125328,GREEN
6,34.88202844160867,70.96301162215855,GREEN
5,37.969877285987046,25.681304546993015,GREEN
4,8.490209852116399,122.38475546761904,GREEN
5,-12.680517735204504,-75.45983544998332,GREEN
6,27.32953366958391,65.67507906327586,GREEN
6,35.36498395327375,26.238568766867886,GREEN
6,-18.11977938116024,-71.22252481381582,GREEN
7,-14.787773835548505,-74.72790319641177,GREEN
6,27.45185369849324,-110.60493403458392,GREEN
5,39.2575969294666,3.843844305085391,GREEN
6,34.97636940012787,57.85810201371802,GREEN
7,35.579471918332786,71.15154708414757,GREEN
5,28.050678486807605,57.873837743168764,GREEN
8,-33.184785698926966,-71.89992969677222,GREEN
6,39.89647296240976,71.3261064296625,GREEN
3,8.23947827510354,122.23415007200285,GREEN
8,-30.735423378582947,-70.77601205359188,GREEN
5,34.98072337134345,47.54229579640992,GREEN
8,-49.732470448103214,-71.40386921156768,GREEN
7,-30.041608000086143,-71.06154759968271,GREEN
6,6.561109316964153,125.68265363627106,GREEN
7,-2.097178853083661,100.75697907399264,GREEN
7,34.703198475200196,71.28082613123972,GREEN
6,38.58122867351881,70.72814235511807,GREEN
6,36.88285971809633,70.78916191057358,GREEN
6,28.230392319226567,121.31083346572423,GREEN
7,0.7062196308069757,-79.2211810889573,GREEN
7,9.158533788155834,155.2012062363731,GREEN
8,-18.77500898926885,-74.38084867746102,GREEN
7,4.620241437998887,96.2935861436935,GREEN
7,22.0687822749376,120.70678299361734,GREEN
6,43.46334950341686,7.836636622553999,GREEN
6,-0.9910778212504852,121.45702144094089,GREEN
7,32.04554660194398,59.53746242246152,GREEN
7,1.815042515291324,86.52979851015279,GREEN
7,11.176423785344284,122.21464375664318,GREEN
6,26.39301150704495,-136.70164349895416,GREEN
6,35.47416920653893,71.06555424244448,GREEN
6,32.998994823229424,131.85876840697816,GREEN
6,29.096533498946087,51.71876865294562,GREEN
5,37.551548954562506,0.8252531909469321,GREEN
6,28.682749680757073,66.39978739149596,GREEN
5,34.111971396637365,48.43396037647114,GREEN
7,-9.029114252654082,-75.64185313039546,GREEN
6,28.083572047010737,-132.57061683857523,GREEN
7,3.256395610176867,95.91397230231415,GREEN
6,32.45091472039878,51.55810676301921,GREEN
5,29.876550748467853,28.699813379483846,GREEN
7,19.111491579621852,-155.49360111845215,GREEN
7,9.323404913836846,123.21690159896865,GREEN
7,-26.975793070096415,-70.14988488743222,GREEN
6,29.911184364693945,67.14113710193635,GREEN
6,33.523480476167656,51.10313471936259,GREEN
7,37.23649855601492,70.57630818612999,GREEN
6,11.0482397405052,122.50739258695405,GREEN
6,-3.1591249850436203,131.53567134926757,GREEN
6,7.823439314485301,-76.62177485930098,GREEN
8,-36.65691609110686,170.77957756873082,GREEN
6,33.85205234629003,69.98555391123354,GREEN
5,40.61845692433299,27.906451813227783,GREEN
6,23.38549556530074,69.63356596750596,GREEN
6,35.46388285378273,71.08327191818387,GREEN
8,-47.68507178886998,-71.69696906854963,GREEN
6,54.33340759688854,-4.034471204927092,GREEN
5,41.284193864876606,43.24168386252035,GREEN
6,-0.9715968112141337,-78.05374682152522,GREEN
5,37.706090101791986,0.24914217815240614,GREEN
5,43.783419188375966,4.58733834971573,GREEN
6,39.039196043356625,21.86364361366318,GREEN
7,17.67834154550059,98.765556001649,GREEN
7,-0.3040304984497797,-78.86632620484559,GREEN
7,35.49748807225439,71.21956389762502,GREEN
6,37.91239638762618,71.31619914503125,GREEN
7,36.184535135830515,70.86312097685052,GREEN
8,42.60425886578784,145.02926834032675,GREEN
7,2.6069232109759,123.74590471936699,GREEN
6,29.764121355192025,104.04466130013145,GREEN
6,-1.2709986867797514,-78.64415300710904,GREEN
8,-20.78936600259758,-74.21426676049273,GREEN
5,36.34163478868243,23.91311702474904,GREEN
5,33.5738044629054,51.02806303385719,GREEN
6,19.872749831701807,-101.77922257524725,GREEN
5,41.5112841513859,27.684678883167532,GREEN
7,8.37888273813708,122.45821008698753,GREEN
7,7.607443241274882,120.54976804693634,GREEN
7,-34.799313874177365,-72.22866948574821,GREEN
3,8.206846708418414,122.52214836888294,GREEN
7,34.22819585417223,71.18268509383724,GREEN
4,40.13554494508188,8.106931645418111,GREEN
6,1.3819341473626117,109.7010066172258,GREEN
5,-0.18930812661866125,-78.27346269745804,GREEN
6,28.7661160354991,51.99119591620511,GREEN
5,40.14167143936068,3.989078495805494,GREEN
7,-14.299410865413567,-75.04697005446829,GREEN
6,33.58611762005209,133.55163913781684,GREEN
5,34.376687268295484,51.38817485817373,GREEN
7,14.728697536056929,174.25716011623766,GREEN
6,47.910235553519065,57.79540885062006,GREEN
7,1.1044494420593858,-79.36106109434344,GREEN
7,-28.86999034967083,-70.71315079514964,GREEN
7,-0.9324763110336143,100.07924268098938,GREEN
6,-1.9078339861527076,125.71876656883946,GREEN
7,45.90075465354522,52.276997770441056,GREEN
5,44.357288591704766,27.05154725813351,GREEN
6,15.390472189069868,-93.4883320750068,GREEN
6,32.52594659049556,130.21875571274177,GREEN
6,38.41033129944249,23.19748499259883,GREEN
6,31.51875653921826,144.67524175082707,GREEN
6,25.52296518321743,67.28864939497294,GREEN
7,43.66366923072616,58.582054031135854,GREEN
5,36.23057678091463,139.70440101950624,GREEN
5,24.248527929299314,27.772030149104182,GREEN
6,31.45711601370888,100.53305062871311,GREEN
5,34.40574310697564,49.80566155233636,GREEN
7,29.962998649382612,102.06381013338589,GREEN
5,33.392544305050876,74.3784913155701,GREEN
6,28.115574824192183,66.12393003207637,GREEN
6,38.41330325115517,23.195728502434473,GREEN
6,-2.8167104692452543,117.79159750228379,GREEN
6,2.965782543773508,118.40929716175786,GREEN
7,28.554011041836564,103.45355511806711,GREEN
7,-25.18326838623787,-69.61685274022825,GREEN
5,-13.112251051007917,-74.49411448204324,GREEN
5,33.32719007378641,48.64850117807066,GREEN
7,22.20706124815733,169.44865617914851,GREEN
6,-2.9422757470516463,117.60259230319717,GREEN
7,-5.205688718124177,146.1084089864207,GREEN
6,27.436315120085904,104.41641585723384,GREEN
7,-4.872438546771646,106.92767964976252,GREEN
7,12.313313868214447,171.73299279872128,GREEN
6,38.821092566941964,20.71142946654948,GREEN
6,33.9542151646351,-109.59531314948532,GREEN
6,38.930659937864554,20.60181472135923,GREEN
6,7.776977905158664,-77.74463849049425,GREEN
6,8.400068293326912,124.25656723528,GREEN
7,-23.674843029642638,174.7945588226618,GREEN
7,29.382334852868556,102.6365437718292,GREEN
6,-1.2998622188078697,120.07480995214728,GREEN
6,19.04185412963551,-102.53757101218265,GREEN
5,35.24982574203713,139.43446706616925,GREEN
7,30.60977170673467,99.7080607347486,GREEN
6,4.822806160210317,117.26092833290845,GREEN
8,41.61910297226322,143.8451347471221,GREEN
7,-3.889579348528774,145.7896637484718,GREEN
5,34.94166429552852,47.57353984099963,GREEN
5,35.198468990457854,52.10943091984526,GREEN
7,17.883132496622416,-102.20915489307495,GREEN
5,-13.433128707728622,-74.30805691150073,GREEN
7,19.110647187386192,-130.11041985378978,GREEN
6,40.64872641957275,41.865224025867626,GREEN
7,5.788444594754119,95.03552120564942,GREEN
6,32.577506114115955,130.64347596236766,GREEN
6,23.126166042332695,69.93391302544478,GREEN
5,27.197563609695163,54.57297877045538,GREEN
6,28.548418462651235,104.01388401171269,GREEN
6,-13.208745148499972,-75.73435783630133,GREEN
6,28.778406488637103,104.01970649338323,GREEN
5,-0.5564314625341853,-78.0383802513541,GREEN
7,-0.5728381266544972,-78.77190632110343,GREEN
6,23.96819674296489,64.75114393865552,GREEN
7,11.090108776016706,175.88116677061967,GREEN
7,29.33304659200505,127.16025787180541,GREEN
7,1.584866252736596,-136.8114425688171,GREEN
5,36.34789518948333,55.33252281175479,GREEN
5,37.935354523282456,28.249998224171645,GREEN
6,41.51157163705332,45.44865334791607,GREEN
7,22.463342585650818,99.06671904908076,GREEN
7,5.310874860053681,136.99567271111312,GREEN
6,40.290668756989014,1.792098376904863,GREEN
5,38.2770574148712,22.45644617720723,GREEN
6,28.239402050153572,58.55606558296514,GREEN
5,40.55419997595232,22.14606212938777,GREEN
7,2.5914376818690936,-79.183418428118,GREEN
6,6.1780066243369784,124.88443065641759,GREEN
5,35.29218076943643,52.238271154154646,GREEN
6,32.599712525529775,143.15916096383978,GREEN
6,39.46581070422793,71.1303096785722,GREEN
6,30.87704235635263,145.57526964807712,GREEN
5,39.848670137431384,42.02745557623662,GREEN
7,35.46060256891353,70.70671143663708,GREEN
5,41.27223669112833,25.581964655072454,GREEN
4,3.739540718521934,121.23307920723435,GREEN
6,-9.958204368841887,-75.74924287194378,GREEN
6,0.6806858847224068,-78.86419497510079,GREEN
7,17.587838086547123,-100.9464101175288,GREEN
6,29.598100021189445,104.04045822838455,GREEN
7,37.97820355266555,141.16476628594972,GREEN
5,-1.4103445899444522,-79.5448104041222,GREEN
7,3.1160062620691753,94.99994364002065,GREEN
7,-1.7990875111959612,100.31068466477606,GREEN
7,3.0073217410738664,94.29233463209829,GREEN
7,7.420114226084136,124.75928687753245,GREEN
7,42.987280576531305,145.43323637924192,GREEN
6,21.43611669003298,100.74197865731416,GREEN
6,8.688192782751845,123.09749401790664,GREEN
5,41.060436307268176,42.87633528488585,GREEN
6,31.64570135450568,100.28067906970563,GREEN
6,34.07810805170286,50.8678670538117,GREEN
7,29.947418464857996,97.95761454444607,GREEN
6,31.482355938135438,68.22397068410437,GREEN
6,48.814787517530405,6.253532607613827,GREEN
7,13.91678409331055,122.33761339891176,GREEN
7,1.160340230910446,82.26724824363181,GREEN
7,8.643416801923967,-79.79093216385976,GREEN
5,27.623439638005102,55.994850205326124,GREEN
6,30.858045835386545,102.74891265171695,GREEN
5,34.40896624030047,48.01790380507241,GREEN
6,41.873198364998295,44.413482495458936,GREEN
7,1.0226623204393346,98.94155425319262,GREEN
8,27.54867418837823,96.90449306875816,GREEN
6,38.47292188777389,46.6000012355925,GREEN
7,4.661653895127653,-78.58293311061769,GREEN
5,40.750941285864435,42.28164914559963,GREEN
7,-14.648753675409047,-74.81651304014557,GREEN
5,37.84932339683148,45.247651971987004,GREEN
7,28.061017526062198,103.08473710906704,GREEN
4,44.2255890026607,14.927705508746161,GREEN
6,30.467677619740815,103.79759863896564,GREEN
7,17.113448200905893,-100.97857176510396,GREEN
5,6.2791108886511395,-74.4637690454036,GREEN
5,35.4414707631952,139.15526848204556,GREEN
6,42.50200148412017,45.07127263070406,GREEN
5,50.96244922703638,5.9692533726755554,GREEN
7,5.264149614526378,-78.40817366711673,GREEN
7,2.0435107367789644,90.0688607786244,GREEN
8,-28.48497122402116,-73.57786086941515,GREEN
5,7.955843203551187,-74.77491953100629,GREEN
6,41.81200781250253,44.34940479505191,GREEN
6,33.13526605199643,132.25168378325637,GREEN
6,28.686009789247098,64.42043413466327,GREEN
5,37.17852898285751,2.215827271340129,GREEN
6,10.292783329427659,123.1531354113606,GREEN
5,40.46689824243185,42.501522867515,GREEN
6,-13.383449687322482,-75.64452568017533,GREEN
7,1.077092728313104,-79.2525361001025,GREEN
7,-14.630932867870555,-74.83069141477016,GREEN
6,29.218511015279056,66.61981483903459,GREEN
6,40.26658030277108,45.92038199753791,GREEN
7,41.788292565932906,144.69333661220548,GREEN
7,-1.7079449100610713,153.35891994416508,GREEN
7,-8.439040584252734,-75.57364891894169,GREEN
6,18.64991038075141,-121.91141275156275,GREEN
4,41.16281954857542,14.981009761434382,GREEN
6,38.90870339371821,22.310935967202862,GREEN
7,-1.7356251361945305,105.07043551307439,GREEN
5,39.16723080387849,1.01700608711567,GREEN
7,-25.312786687654622,-69.6553668086414,GREEN
7,10.775641507643032,123.05119090914148,GREEN
7,35.458900597960394,134.6558620784181,GREEN
6,44.00689362552018,-4.687921995451683,GREEN
6,1.9223684722228298,119.0545362339732,GREEN
7,29.723121737345636,101.44481301301231,GREEN
5,39.275226719527595,4.794806186171033,GREEN
6,29.12206423323824,66.52491120550643,GREEN
5,39.20384770476187,18.10587318330807,GREEN
6,-5.087616105347999,114.37335179489689,GREEN
7,-1.7767349151102803,-165.5158223105753,GREEN
8,-36.784042232619285,-72.78962882354324,GREEN
7,42.30504989795013,139.12677779710526,GREEN
5,39.411545534781496,44.47272598924169,GREEN
5,36.900535340150924,46.006604295630616,GREEN
7,9.594334209336235,-82.02171899977074,GREEN
5,7.069008684931799,123.54732267614276,GREEN
5,36.14965399798182,25.405195064212414,GREEN
6,-1.820446026884985,119.29120919877181,GREEN
7,30.292256163657218,61.13101239812753,GREEN
6,27.712302492882003,-141.77560673675566,GREEN
5,38.99941798042714,41.06437938638768,GREEN
7,35.68498421633071,70.33512657540653,GREEN
7,26.019548430924367,123.7496773687571,GREEN
6,39.77077532006854,71.40935383320155,GREEN
7,18.201785258073844,-103.0891909523468,GREEN
6,11.916446970776617,-85.56550783020843,GREEN
5,38.21268090932345,22.68498277190175,GREEN
7,34.93863640097362,70.87310091259707,GREEN
5,35.30326246901843,139.35661762127773,GREEN
7,7.534799442578416,96.99030237454475,GREEN
6,-1.8032393553883292,-79.723449290772,GREEN
7,2.2946169175084976,-79.26951403001034,GREEN
4,24.898760770115977,104.99439846578397,GREEN
7,-20.327236912044164,-70.16281563417644,GREEN
5,10.49477140671182,-68.60769992094212,GREEN
5,38.64854874238901,21.137651964519005,GREEN
5,33.43722135544586,72.63178848964021,GREEN
7,29.19141296435945,59.25667738352077,GREEN
5,35.82782995444556,53.04174493166834,GREEN
5,34.683880292093875,50.820457010382846,GREEN
7,1.1438881213560674,82.1601339939356,GREEN
6,-1.5957884217408087,-79.96418869316705,GREEN
7,-14.092355579275647,-75.1711547575965,GREEN
5,-12.715954661798378,-75.96844179784699,GREEN
6,9.014675998966236,-80.08307245877354,GREEN
6,-1.8738756463450903,-79.86668803748535,GREEN
5,44.55594326808248,16.19117673169392,GREEN
6,-1.045590681707311,-78.187062753524,GREEN
7,47.05710273521362,54.72871363918426,GREEN
7,41.454572034116296,144.44116757247548,GREEN
6,39.6748678040713,123.10939339567545,GREEN
6,11.561548489671878,-66.84932252024643,GREEN
8,-28.487464382038624,-73.5776546919406,GREEN
5,42.391606088483904,16.304627960193,GREEN
6,37.94666056391121,27.40876325912822,GREEN
7,19.07354529357145,99.25546027241194,GREEN
6,15.361449612357413,-93.88714276646677,GREEN
5,34.009403527052406,70.99629216986052,GREEN
7,2.160267168974494,-79.30848341440984,GREEN
5,37.19164008225715,3.213153678132631,GREEN
8,-32.3385521667685,-71.69074948759348,GREEN
7,15.274326013751907,167.9152513861984,GREEN
6,27.485880684963234,65.81056981989647,GREEN
7,6.262534002310186,152.69290901673207,GREEN
6,38.92274720768667,20.601704822328983,GREEN
7,-14.48756868486371,-74.64230734529836,GREEN
5,39.16538710456036,44.23564647848466,GREEN
5,34.74162655900353,50.42889952195304,GREEN
5,6.929053502128992,120.79375482912064,GREEN
5,37.84199105283697,-115.38822106351542,GREEN
6,38.86024275432486,142.48081613809634,GREEN
6,43.88889910200026,7.049534960196368,GREEN
6,35.26377472832441,139.72753812089258,GREEN
6,27.173514860862575,66.03285220947586,GREEN
6,48.35160109090906,4.206217471717149,GREEN
7,34.85064195408916,71.31128965993578,GREEN
7,30.143094049915554,98.99844354638321,GREEN
6,28.14020595618023,65.9590729289031,GREEN
6,29.236450421151815,66.63746721441339,GREEN
6,28.82220560255267,66.29382635760761,GREEN
7,22.520729002890196,119.0420189457663,GREEN
5,38.029845675784834,3.642151509129281,GREEN
7,14.83830981414034,172.98312275984205,GREEN
7,18.87540386536773,99.43195937901606,GREEN
5,-0.22681447241861963,-78.26283589948139,GREEN
7,-2.2324978921599516,100.83572075621376,GREEN
5,44.82381440122913,17.215675288590358,GREEN
4,26.545347364112317,27.106165790573893,GREEN
6,27.024898900432476,53.85410729069832,GREEN
7,10.123821217106483,122.977355732341,GREEN
5,40.54860934117859,42.56418025713694,GREEN
6,32.99312723237274,75.32253294492048,GREEN
7,28.048225749649223,61.88287147490182,GREEN
7,4.386685316143763,135.44927358827707,GREEN
7,2.561087790380558,94.28036389352961,GREEN
7,42.030169525641206,137.1544577402356,GREEN
6,34.34651572351568,70.96603188503418,GREEN
7,-3.2284977932004626,145.62955805929073,GREEN
7,3.190265866846486,95.48342339209545,GREEN
5,33.00639826169626,48.81236552033487,GREEN
5,38.58753184676076,44.87989607939188,GREEN
6,2.4306743594141613,118.74020386296587,GREEN
7,-1.3576161723818987,99.57422240069761,GREEN
7,11.358553759554232,166.35200481756956,GREEN
6,-5.475741052576806,113.15486785124097,GREEN
6,34.51091354955995,70.28970677748696,GREEN
5,-0.40340968734300897,-78.21280058858615,GREEN
8,-27.088964730227577,-71.09903736205113,GREEN
6,33.753537577249055,72.29268993985583,GREEN
6,6.756734448168298,125.61161486313574,GREEN
5,38.735450683248295,23.00533213982582,GREEN
6,34.426957477494604,70.46332585764114,GREEN
6,38.27926254315794,26.973689807580048,GREEN
7,8.76415876642429,123.37097155912744,GREEN
6,-1.5032036626641783,-79.00505453344722,GREEN
6,0.7350006191160677,-78.90634435396491,GREEN
6,48.42962047417563,57.92498214907733,GREEN
7,-22.3419487243859,-68.71744457887422,GREEN
7,15.012138909191597,170.96268522678375,GREEN
5,27.566400233835473,55.501971251347534,GREEN
6,24.784581457623002,117.08451193800151,GREEN
7,36.20280769170886,70.63440480478927,GREEN
5,8.572008289591377,122.67922984252895,GREEN
6,22.891460498809856,-104.89489694188487,GREEN
6,35.831894116406374,69.81341695950078,GREEN
4,43.958844808979215,13.137936385562071,GREEN
5,40.57702942552988,43.35497708880877,GREEN
6,26.92448185755765,-110.0250290783756,GREEN
6,28.38819813519615,53.28147193445546,GREEN
6,42.308948880186115,44.86979298499645,GREEN
6,-1.5005993697988071,-78.99912956928391,GREEN
6,38.88905429128185,24.17162002158616,GREEN
6,26.236131679820332,66.92388476585153,GREEN
5,22.929821649966396,102.57637468899588,GREEN
6,36.345033815653544,69.86779146845667,GREEN
5,38.129856288719694,23.363252018886364,GREEN
5,39.32187867712158,41.29478833144634,GREEN
8,-12.458271285333335,-165.70124556981943,GREEN
4,25.486237009297362,106.19440740714614,GREEN
6,28.69651354389096,117.34187589104546,GREEN
6,-10.73935160909506,-76.9042279347567,GREEN
4,26.697106841972335,26.86894005430449,GREEN
5,29.282218963424384,102.35899480671107,GREEN
4,8.420907494461732,122.13526698006224,GREEN
8,7.915838366819996,124.1724862566932,GREEN
6,31.310552556703477,101.53329765346216,GREEN
5,29.860261411168533,104.24474316270201,GREEN
7,16.700778348035588,-98.98580033711613,GREEN
6,44.31561687844742,17.62074153968582,GREEN
6,38.05100653256353,71.40577172783287,GREEN
3,8.251346822838517,122.12940114691764,GREEN
6,38.68113798375751,23.037432164213143,GREEN
5,38.54477495644559,1.175817973283742,GREEN
7,30.401250201782528,98.4146432175861,GREEN
6,39.17722239317227,71.40811752216865,GREEN
7,35.60141351065331,71.13334353230596,GREEN
6,36.03876767338419,69.75201098297465,GREEN
5,39.33325874165068,40.27317678228789,GREEN
7,10.544049741734652,163.45951230993322,GREEN
7,30.89899532117869,101.1405964206887,GREEN
7,4.719116819890455,132.24347916784174,GREEN
7,23.11628773014902,98.78909409451491,GREEN
6,46.4732378891909,14.345395454291872,GREEN
6,36.093488147711405,69.99881149707825,GREEN
6,33.50856431415946,122.5974767828608,GREEN
7,-7.958733092245944,-75.51813213264546,GREEN
6,28.95649758299281,-139.6440466152421,GREEN
7,34.62817824251492,71.26532608316424,GREEN
6,41.86705847773886,19.038056149201253,GREEN
7,-2.907135818247125,100.9301678648618,GREEN
8,-27.520287564760924,-70.42612597947988,GREEN
7,28.083659765326477,102.74510352010283,GREEN
7,-31.329052975702666,-71.44438727042166,GREEN
5,37.95352817996293,21.56013992495203,GREEN
7,-2.7883310918623883,96.50701940468387,GREEN
7,-2.744370963049049,-77.47473117427921,GREEN
7,27.38979690846332,64.6498839374727,GREEN
6,31.35967428520732,-114.13603053408451,GREEN
6,38.60804639656124,21.88383665977909,GREEN
5,-0.49603179505109074,-78.18655765806886,GREEN
5,0.17131593839149073,-78.46891315904162,GREEN
5,27.058912093598344,104.69521809301744,GREEN
5,41.949661101361926,4.286091827207306,GREEN
4,43.778039977614725,11.971418645691012,GREEN
8,-45.489530343360684,-71.80541133423901,GREEN
5,27.789508133192967,56.9297177668056,GREEN
7,18.098543699324924,-102.21743536621781,GREEN
7,1.4971463368091857,-79.49778549720766,GREEN
5,42.10596588172809,89.78963883502936,ORANGE
7,34.577394331448716,58.2,ORANGE
4,7.534155926960992,82.54114605830694,ORANGE
5,12.060624742363846,85.75172159960286,ORANGE
5,37.47836362484639,3.7242270842927994,ORANGE
6,39.76592110334164,41.26424358586033,ORANGE
5,41.63753704535431,90.58456665997339,ORANGE
5,34.19927438538909,118.29700469411684,ORANGE
6,13.295180095158983,-69.0198517616985,ORANGE
5,39.09234238679905,43.09805412478824,ORANGE
7,32.63769491882386,68.6126389281584,ORANGE
6,24.290923968763316,120.31717983226847,ORANGE
6,23.68432508210688,120.90499058550958,ORANGE
6,22.290054290571074,99.3708644137557,ORANGE
6,34.766496355519536,57.33375411876217,ORANGE
5,41.283867463980634,4.019705441506144,ORANGE
6,8.915832519668706,-82.66991990268502,ORANGE
7,19.921138225782347,121.75653320564724,ORANGE
5,43.67359525818439,8.120948670440976,ORANGE
5,33.24262347723829,34.16883025553559,ORANGE
4,31.196735545478962,33.348650635956574,ORANGE
6,36.4418442186168,38.263480207526804,ORANGE
5,38.67227680076661,43.8251870281812,ORANGE
6,8.442006479229022,-80.90960840911431,ORANGE
6,40.56301017590294,23.708830734954784,ORANGE
6,44.720868094694254,17.835144930780807,ORANGE
6,31.130792232053295,87.01530305052987,ORANGE
6,13.69892927995836,129.97872079002673,ORANGE
5,38.26560557694582,4.39256888264502,ORANGE
7,34.046715619036654,58.2,ORANGE
5,37.71320318187378,6.3243563275733585,ORANGE
5,35.385844887902294,27.215196470627852,ORANGE
6,25.66773190439402,102.60035620252263,ORANGE
6,33.974762709404175,118.10224169395424,ORANGE
5,36.60538724652935,56.85886263434656,ORANGE
5,35.73852425057453,56.23522944284385,ORANGE
6,22.02864942988079,99.22980654460376,ORANGE
5,36.513946555979686,2.5383609348643077,ORANGE
6,23.912664470368462,96.6038758308626,ORANGE
6,39.54077828422371,40.53252942372707,ORANGE
6,22.5318080114307,121.74190211295713,ORANGE
6,-4.051143221820569,141.9642355683236,ORANGE
7,35.2067616885519,58.08227351986129,ORANGE
5,32.635567533995854,68.82243608543237,ORANGE
7,34.677809359915145,58.2,ORANGE
6,38.53878947028761,26.82849190188205,ORANGE
6,35.44422595303583,58.34253996339867,ORANGE
6,-3.7072867649207826,-76.56934255810074,ORANGE
6,31.22339050074721,101.4200121247706,ORANGE
5,31.543000054910785,77.08164416261054,ORANGE
6,-5.332782233804249,-76.17278609962473,ORANGE
6,21.323523586361382,-99.09621838605685,ORANGE
5,35.69078272008354,137.35067540110984,ORANGE
5,29.651597606306897,51.881762457145534,ORANGE
5,37.267761907237116,1.1591329925668576,ORANGE
6,30.095865966002243,67.1616536135991,ORANGE
6,27.909765706710605,96.88909151593325,ORANGE
4,3.4132073815259,79.03001590449622,ORANGE
6,14.198233022375145,-93.02590995294132,ORANGE
5,38.4204056524959,9.32867985889089,ORANGE
