Disaster Subtype_Ground movement,Continent_Africa,Continent_Americas,Continent_Asia,Continent_Europe,Continent_Oceania,Dis Mag Value,Latitude,Longitude,Dead
1,0,0,1,0,0,5,27.334,56.202,GREEN
1,1,0,0,0,0,6,-9.948,33.878,GREEN
1,1,0,0,0,0,6,-10.108,33.818,GREEN
1,0,0,1,0,0,6,6.513,124.715,GREEN
1,0,0,0,0,1,7,-8.783,157.354,GREEN
1,0,0,1,0,0,7,-2.174,136.543,BLUE
0,0,0,1,0,0,8,-3.487,100.082,RED
1,0,0,1,0,0,5,32.45,48.3,RED
1,0,0,1,0,0,6,35.221,59.317,RED
1,0,0,1,0,0,6,27.022,53.861,GREEN
1,0,0,1,0,0,5,33.37,48.94,GREEN
1,0,0,1,0,0,7,28.412,59.18,GREEN
1,0,0,1,0,0,6,35.49,54.47,GREEN
1,0,1,0,0,0,7,32.2861667,-115.2953333,GREEN
1,0,0,0,0,1,7,-43.522,171.83,GREEN
1,0,0,1,0,0,5,38.245,71.467,GREEN
1,0,0,1,0,0,6,38.864,39.986,ORANGE
1,0,0,1,0,0,6,22.918,120.795,ORANGE
1,0,1,0,0,0,7,40.652,-124.6925,ORANGE
1,0,0,1,0,0,7,27.73,88.155,RED
1,0,0,0,0,1,6,-43.564,172.743,GREEN
0,0,0,1,0,0,9,38.297,142.373,GREEN
1,0,0,1,0,0,7,2.965,97.893,GREEN
1,0,0,1,0,0,7,38.276,141.588,GREEN
1,0,0,1,0,0,6,40.081,71.41,GREEN
1,0,0,1,0,0,7,20.687,99.822,ORANGE
1,0,0,1,0,0,7,27.73,88.155,GREEN
1,0,0,0,0,1,6,-43.583,172.68,RED
1,0,0,1,0,0,7,28.777,63.951,GREEN
1,0,0,1,0,0,7,20.687,99.822,GREEN
1,0,0,1,0,0,6,40.081,71.41,GREEN
1,0,0,1,0,0,6,39.149,29.103,GREEN
1,0,0,1,0,0,7,38.721,43.508,RED
0,0,0,0,0,1,8,-15.489,-172.095,RED
1,0,0,0,1,0,6,43.76,20.73,GREEN
1,0,0,1,0,0,6,40.081,71.41,BLUE
1,0,0,1,0,0,6,39.955,77.028,BLUE
1,0,0,1,0,0,6,36.023,69.351,ORANGE
1,0,0,1,0,0,6,41.549,46.789,ORANGE
1,0,0,1,0,0,5,41.439,46.789,ORANGE
1,0,0,0,1,0,6,42.645,22.968,ORANGE
1,0,1,0,0,0,7,-35.2,-72.217,GREEN
1,0,0,1,0,0,6,27.767,100.781,GREEN
1,0,0,1,0,0,6,43.433,84.7,GREEN
1,0,0,1,0,0,6,27.575,103.983,ORANGE
1,0,0,1,0,0,5,32.978,119.593,GREEN
1,0,0,1,0,0,5,38.745,88.098,GREEN
1,0,0,1,0,0,6,39.383,81.307,GREEN
1,0,1,0,0,0,8,10.085,-85.315,GREEN
1,0,1,0,0,0,7,13.988,-91.895,YELLOW
1,0,0,1,0,0,9,2.327,93.063,GREEN
1,0,0,1,0,0,6,-1.315,120.096,GREEN
1,0,0,1,0,0,6,38.329,46.826,RED
1,0,0,1,0,0,6,33.506,59.571,GREEN
1,0,0,1,0,0,5,36.288,58.835,GREEN
1,0,0,0,1,0,6,44.89,11.23,GREEN
1,0,0,0,1,0,6,44.851,11.086,BLUE
1,0,0,1,0,0,6,34.512,104.262,ORANGE
1,0,0,1,0,0,6,28.2425,99.3502,GREEN
1,0,0,1,0,0,6,4.645,96.665,YELLOW
1,0,0,1,0,0,6,34.526,70.22,BLUE
1,0,0,1,0,0,5,25.98,99.812,BLUE
1,0,0,1,0,0,7,30.308,102.888,RED
1,0,0,1,0,0,5,44.5993,124.1681,RED
1,0,0,1,0,0,5,31.066,110.412,RED
1,0,0,1,0,0,5,25.953,99.782,RED
1,0,0,1,0,0,5,40.253,78.944,RED
1,0,1,0,0,0,7,1.135,-77.393,RED
1,0,1,0,0,0,6,14.6056,-92.1207,GREEN
1,0,0,0,1,0,4,47.624,20.227,GREEN
1,0,0,1,0,0,6,4.927,95.907,GREEN
1,0,0,1,0,0,5,5.1033,95.9709,GREEN
1,0,0,1,0,0,6,33.061,75.863,GREEN
1,0,0,1,0,0,6,28.428,51.593,YELLOW
1,0,0,1,0,0,8,28.033,61.996,YELLOW
1,0,0,1,0,0,6,29.32,51.31,GREEN
1,0,0,1,0,0,6,34.369,134.828,GREEN
1,0,1,0,0,0,8,-19.61,-70.769,GREEN
1,0,0,1,0,0,7,35.9053,82.5864,GREEN
1,0,0,1,0,0,5,28.174,103.619,GREEN
1,0,0,0,1,0,6,38.2082,20.4528,GREEN
1,0,0,1,0,0,5,27.1502,54.4482,GREEN
1,0,1,0,0,0,7,17.986,-99.789,GREEN
1,0,1,0,0,0,7,-14.438,-75.966,GREEN
1,0,0,1,0,0,5,7.904,125.195,GREEN
1,0,0,1,0,0,6,38.429,43.229,YELLOW
1,0,0,1,0,0,7,23.005,95.885,YELLOW
1,0,0,1,0,0,7,9.999,123.206,RED
1,0,1,0,0,0,7,16.493,-98.231,GREEN
1,0,1,0,0,0,6,-14.168,-75.635,GREEN
1,0,0,1,0,0,6,7.905,125.044,GREEN
1,0,0,1,0,0,8,10.811,126.638,GREEN
1,0,0,1,0,0,6,38.612,70.354,GREEN
0,0,0,0,0,1,8,-10.799,165.114,GREEN
1,0,0,0,0,1,7,-41.704,174.337,GREEN
1,0,0,1,0,0,8,28.033,61.996,YELLOW
1,0,0,1,0,0,8,26.951,65.5009,RED
1,0,0,1,0,0,7,27.1825,65.5052,BLUE
1,0,1,0,0,0,7,-15.8385,-74.5112,BLUE
1,0,0,1,0,0,6,23.789,121.141,GREEN
1,0,0,1,0,0,6,23.828,121.215,GREEN
1,0,1,0,0,0,7,17.397,-100.9723,GREEN
1,0,1,0,0,0,7,11.642,-85.8779,GREEN
1,0,0,1,0,0,6,19.6557,99.6696,GREEN
1,0,0,1,0,0,8,36.5244,70.3676,RED
1,0,0,1,0,0,6,36.4935,71.1263,RED
1,0,0,1,0,0,8,28.2305,84.7314,GREEN
1,0,0,1,0,0,7,24.804,93.65,GREEN
1,0,0,1,0,0,6,27.1891,103.4086,RED
1,1,0,0,0,0,5,-12.228,44.3,RED
1,0,1,0,0,0,5,-0.018,-78.322,GREEN
1,0,0,1,0,0,6,24.974,97.844,GREEN
1,0,0,1,0,0,6,24.9997,97.845,GREEN
1,0,0,1,0,0,6,23.3834,100.4702,GREEN
1,0,0,1,0,0,6,30.3398,101.7374,GREEN
1,0,0,1,0,0,6,23.3577,100.533,GREEN
1,1,0,0,0,0,6,36.8561,3.181,GREEN
1,0,0,0,1,0,7,40.2893,25.3889,GREEN
1,0,1,0,0,0,7,14.724,-92.4614,GREEN
1,0,0,1,0,0,6,32.5827,47.7037,GREEN
1,0,0,1,0,0,6,36.6408,137.8875,GREEN
1,0,1,0,0,0,7,14.724,-92.4614,GREEN
1,0,1,0,0,0,6,6.7757,-72.9875,GREEN
1,0,0,1,0,0,6,5.987,116.541,BLUE
1,0,0,1,0,0,7,27.8087,86.0655,RED
0,0,1,0,0,0,8,-31.5729,-71.6744,BLUE
1,0,0,1,0,0,5,44.133,85.568,BLUE
1,0,0,1,0,0,5,23.566,98.854,BLUE
1,0,0,1,0,0,8,28.2305,84.7314,BLUE
1,0,0,1,0,0,7,27.8087,86.0655,GREEN
1,0,0,1,0,0,6,37.4593,78.1542,GREEN
1,0,0,1,0,0,7,-0.621,131.262,GREEN
1,0,0,1,0,0,8,28.2305,84.7314,ORANGE
1,0,0,1,0,0,7,27.8087,86.0655,BLUE
1,0,0,1,0,0,8,36.5244,70.3676,BLUE
1,0,0,1,0,0,6,40.376,73.204,BLUE
1,0,0,1,0,0,8,36.5244,70.3676,RED
1,0,0,1,0,0,6,36.4935,71.1263,GREEN
0,0,0,0,0,1,8,-42.725,173.064,GREEN
1,0,1,0,0,0,8,0.382,-79.92,RED
1,0,0,1,0,0,7,39.238,74.047,GREEN
1,0,1,0,0,0,7,0.495,-79.62,GREEN
1,0,0,1,0,0,6,-3.863,127.229,GREEN
1,0,0,1,0,0,6,-8.218,117.816,GREEN
1,0,0,1,0,0,7,5.281,96.108,RED
1,0,0,1,0,0,7,24.804,93.65,GREEN
1,0,0,0,1,0,6,42.723,13.187,RED
1,0,0,0,1,0,6,42.934,13.043,GREEN
1,0,0,0,1,0,7,42.855,13.088,GREEN
1,0,0,1,0,0,7,32.788,130.7,GREEN
1,0,0,1,0,0,7,32.791,130.75,YELLOW
1,0,0,1,0,0,6,35.37,133.812,YELLOW
1,0,0,1,0,0,5,35.781,129.216,YELLOW
1,0,0,0,1,0,5,42.009,21.49,YELLOW
1,0,0,1,0,0,7,20.923,94.569,GREEN
1,0,0,1,0,0,7,36.473,71.13,GREEN
1,0,0,1,0,0,7,40.7,48.6,ORANGE
1,0,0,1,0,0,8,39.88,76.2,RED
1,0,0,0,1,0,7,42.1,19600,RED
1,0,0,1,0,0,5,29.3,104.8,RED
1,0,0,1,0,0,8,43.5,85.5,RED
1,0,0,1,0,0,7,24.4,103,BLUE
1,0,1,0,0,0,7,10,-84,RED
1,0,0,1,0,0,7,24.15,102.45,RED
1,0,0,1,0,0,7,29.5,91.5,RED
1,0,0,0,1,0,6,40.2,20,RED
1,0,1,0,0,0,6,-32.7,-68.4,RED
1,0,1,0,0,0,5,1,-77.5,RED
1,0,0,1,0,0,7,36.983,164,ORANGE
1,0,0,1,0,0,6,27,100,BLUE
1,0,0,0,1,0,6,40.5,19.5,YELLOW
1,0,0,0,1,0,5,40.3,19.6,BLUE
1,0,0,1,0,0,6,26.8,103,YELLOW
1,0,0,1,0,0,6,30,100,RED
1,0,0,0,1,0,6,40.6,20.8,ORANGE
1,0,0,1,0,0,6,39.2,46,RED
1,0,0,1,0,0,8,46.817,89.915,RED
1,0,0,1,0,0,5,29.5,102.5,RED
1,0,0,1,0,0,6,28.7,103.6,ORANGE
1,0,0,1,0,0,7,35.4,103.4,ORANGE
1,0,0,1,0,0,6,34.2,105.7,RED
1,0,0,1,0,0,6,26.6,103,BLUE
1,0,1,0,0,0,7,1.1,-77.6,BLUE
1,0,1,0,0,0,7,1.2,-77.3,BLUE
1,0,0,1,0,0,7,35.259,115.184,RED
1,0,0,1,0,0,6,23.9,102.3,RED
1,0,0,1,0,0,6,40.2,122,RED
1,0,0,1,0,0,6,47,127.2,RED
1,0,0,1,0,0,6,31.7,102.3,BLUE
1,0,0,0,1,0,6,41.7,20.4,YELLOW
1,0,0,1,0,0,7,23.1,100.3,ORANGE
1,0,0,1,0,0,6,39.5,119,BLUE
1,0,0,1,0,0,7,29.5,100.5,RED
1,0,0,1,0,0,7,26.4,99.7,RED
1,0,0,1,0,0,7,42,84,BLUE
1,0,0,1,0,0,6,26.7,100,BLUE
1,0,0,1,0,0,7,30.648,91.601,ORANGE
1,0,0,1,0,0,6,22.9,99.7,ORANGE
1,0,1,0,0,0,6,10.3,-83.5,BLUE
1,0,1,0,0,0,6,10,-84.5,GREEN
1,0,1,0,0,0,6,38.2151667,-122.3123333,GREEN
1,0,1,0,0,0,5,-13.843,-71.695,GREEN
1,0,0,1,0,0,7,40.2893,25.3889,GREEN
1,1,0,0,0,0,5,-26.9899,26.7048,GREEN
1,0,0,1,0,0,7,38.2107,72.7797,GREEN
1,1,0,0,0,0,6,-2.091,28.952,GREEN
1,0,0,1,0,0,7,-8.3381,124.8754,GREEN
1,0,0,1,0,0,6,22.938,120.6,RED
1,0,0,0,0,1,8,-10.676,161.33,RED
1,0,1,0,0,0,5,-15.64,-71.68,GREEN
1,0,1,0,0,0,6,-15.321,-70.823,GREEN
1,0,0,1,0,0,5,38.883,70.626,GREEN
1,1,0,0,0,0,6,1.036,31.618,BLUE
1,1,0,0,0,0,6,-1.036,31.618,GREEN
1,0,1,0,0,0,5,35.991,-96.803,GREEN
1,0,0,1,0,0,6,43.823,86.345,GREEN
1,0,0,1,0,0,5,26.077,99.539,GREEN
1,0,0,1,0,0,7,33.193,103.855,BLUE
1,0,0,1,0,0,5,33.193,103.855,BLUE
1,0,0,1,0,0,5,33.193,103.855,GREEN
1,0,0,1,0,0,6,29.833,94.978,GREEN
1,0,0,1,0,0,5,45.279,124.557,GREEN
1,0,0,1,0,0,5,24.332,102.941,GREEN
1,0,0,0,1,0,5,40.501,20.722,GREEN
1,0,0,0,1,0,6,41.381,19.454,GREEN
1,0,1,0,0,0,7,-30.074,-71.423,GREEN
1,0,0,1,0,0,5,29.498,104.632,GREEN
1,0,0,1,0,0,6,28.405,104.957,BLUE
1,0,0,1,0,0,5,29.573,105.064,GREEN
1,0,1,0,0,0,8,-5.812,-75.27,GREEN
1,0,1,0,0,0,8,-2.199,-77.023,GREEN
1,0,0,1,0,0,7,35.2,58.2,RED
1,0,0,1,0,0,6,32.2,35.3,BLUE
1,0,0,0,1,0,6,37.75,27,GREEN
1,0,0,1,0,0,8,34,132,BLUE
1,0,0,1,0,0,7,35.4,136.3,YELLOW
1,0,0,1,0,0,7,30,68,RED
1,0,0,0,1,0,7,38.9,-8.8,BLUE
1,0,0,1,0,0,7,32.23,57.03,RED
1,0,0,1,0,0,8,28,130,BLUE
1,0,0,1,0,0,8,43.5,77.5,RED
1,0,1,0,0,0,8,17.5,-102.5,YELLOW
1,0,0,1,0,0,7,38.2,72.8,ORANGE
1,0,0,1,0,0,8,5.354,126.121,RED
1,0,0,0,1,0,6,38.8,20.6,BLUE
1,0,0,0,1,0,5,37.7,15.2,RED
1,0,1,0,0,0,5,-15.2,-73.2,YELLOW
1,0,1,0,0,0,8,19.26,-96.97,RED
1,0,0,1,0,0,8,32.7,130.3,BLUE
1,0,0,1,0,0,6,36.617,57.046,RED
1,0,0,1,0,0,7,29.196,56.833,RED
1,0,0,1,0,0,7,-7.3,109.8,ORANGE
1,0,0,1,0,0,7,9.782,123.064,BLUE
1,0,0,1,0,0,6,34.6,58.1,RED
1,0,0,1,0,0,7,35.423,135.007,RED
1,0,0,0,1,0,6,43.667,13.267,BLUE
1,0,0,1,0,0,6,17.4,95.5,YELLOW
1,0,1,0,0,0,6,12.1,-86.2,RED
1,0,0,1,0,0,6,38.4,68.5,RED
1,0,0,0,1,0,7,40.5,23.9,RED
1,0,0,1,0,0,7,-3.57,128.35,RED
1,0,1,0,0,0,8,19.5,-104.25,RED
1,0,1,0,0,0,7,19,-104.5,RED
1,0,0,1,0,0,5,36.6,53.4,RED
1,0,0,0,1,0,5,42,14.2,GREEN
1,0,0,1,0,0,6,36.3,53.3,ORANGE
1,0,0,1,0,0,6,36.3,53.5,RED
1,0,0,1,0,0,8,4.5,126.5,RED
1,0,0,1,0,0,6,33,60,BLUE
1,0,1,0,0,0,6,13.2,-88.7,RED
1,0,0,1,0,0,8,14.575,121.68,GREEN
1,0,1,0,0,0,8,18.8,-97.5,YELLOW
1,0,0,1,0,0,7,39.945,139.682,BLUE
1,0,1,0,0,0,7,-12.5,-72,YELLOW
1,0,0,1,0,0,6,33.482,58.785,RED
1,0,1,0,0,0,8,-14.819,-74.708,BLUE
1,0,0,1,0,0,5,36.8,54.5,BLUE
1,0,0,1,0,0,5,35.2,52.1,BLUE
1,0,0,0,1,0,8,36.728,21.897,GREEN
1,0,0,0,1,0,7,38.532,20.425,GREEN
1,0,0,1,0,0,7,-6,113,BLUE
1,0,0,1,0,0,7,27.3,53.2,BLUE
1,0,0,0,0,1,7,-9.3,147.1,RED
1,0,0,1,0,0,7,41.831,143.525,RED
1,0,0,1,0,0,7,28.5,52.3,BLUE
1,0,0,0,1,0,7,39.8,22.1,BLUE
1,0,0,0,1,0,7,39.4,23.1,GREEN
1,0,0,1,0,0,7,30.5,67,BLUE
1,0,0,1,0,0,7,30.5,67,GREEN
1,0,1,0,0,0,8,15.022,-93.899,ORANGE
1,0,1,0,0,0,7,18.55,-98.489,RED
1,0,0,0,1,0,6,38.915,26.371,GREEN
1,0,0,1,0,0,6,13.77,120.935,GREEN
1,0,0,0,1,0,7,36.925,27.414,GREEN
1,0,0,0,1,0,5,42.601,27.414,BLUE
1,0,1,0,0,0,8,42.601,27.414,BLUE
1,0,0,1,0,0,7,-7.492,27.414,GREEN
1,0,0,1,0,0,6,37.772,57.204,GREEN
1,0,0,1,0,0,7,34.911,45.959,RED
1,0,0,1,0,0,5,35.649,50.962,GREEN
1,0,0,1,0,0,7,34.911,45.959,GREEN
1,0,0,0,1,0,4,34.911,45.959,GREEN
1,0,0,1,0,0,6,34.911,45.959,GREEN
1,0,0,1,0,0,5,36.065,129.27,GREEN
1,0,0,1,0,0,7,9.907,125.452,GREEN
1,0,0,1,0,0,7,11.111,124.619,GREEN
0,0,0,1,0,0,8,-178,119.84,RED
1,0,0,1,0,0,7,-178,119.84,YELLOW
1,0,0,0,0,1,8,-6.149,142.766,RED
1,0,0,1,0,0,7,-8.287,116.452,RED
1,0,1,0,0,0,6,20.034,-73.013,BLUE
1,0,0,1,0,0,6,-7.196,105.918,GREEN
1,0,0,1,0,0,6,-8.274,116.491,BLUE
1,0,0,1,0,0,7,-8.325,116.577,GREEN
1,0,0,1,0,0,6,34.645,46.179,GREEN
1,0,0,1,0,0,6,34.663,46.277,GREEN
1,0,0,1,0,0,6,34.304,45.74,GREEN
1,0,0,1,0,0,6,34.826,135.64,GREEN
1,0,1,0,0,0,7,16.646,-97.653,GREEN
1,0,1,0,0,0,7,-15.759,74.71,GREEN
1,0,0,0,0,1,7,-6.307,142.62,BLUE
1,0,0,0,0,1,7,-6.294,142.607,BLUE
1,0,1,0,0,0,6,13.095,-88.099,BLUE
1,0,0,1,0,0,6,38.637,139.48,BLUE
1,0,1,0,0,0,7,13.243,-89.272,GREEN
1,0,0,1,0,0,7,-0.586,128.034,GREEN
1,0,0,1,0,0,5,-1.301,101.601,GREEN
1,0,0,1,0,0,6,-8.418,116.52,GREEN
1,0,0,1,0,0,7,-7.282,104.791,GREEN
1,0,0,1,0,0,7,-3.45,128.347,YELLOW
1,0,0,1,0,0,6,31.775,49.542,GREEN
1,0,0,1,0,0,6,33.106,73.766,YELLOW
1,0,1,0,0,0,8,-5.812,-75.27,GREEN
1,0,0,1,0,0,6,14.99,120.35,BLUE
1,0,0,1,0,0,6,9.32,125.99,BLUE
1,0,0,1,0,0,6,20.807,121.986,GREEN
1,0,0,1,0,0,6,6.714,125.009,GREEN
1,0,0,0,0,1,8,-4.051,152.6,GREEN
1,0,0,1,0,0,6,40.3,43.1,RED
1,0,0,1,0,0,6,39.1,42.4,RED
1,0,0,1,0,0,6,40.9,42.7,RED
1,0,0,1,0,0,6,23.5,120.5,GREEN
1,0,0,1,0,0,6,23.5,120.3,RED
1,0,0,1,0,0,7,23.4,120.4,BLUE
1,0,0,1,0,0,7,25,121.5,GREEN
1,0,0,1,0,0,8,25.5,122.5,ORANGE
1,0,0,1,0,0,7,37.82,30.27,RED
1,0,0,1,0,0,7,23.7,120.9,RED
1,0,0,1,0,0,6,24,121,GREEN
1,0,0,1,0,0,6,23.9,120.9,ORANGE
1,0,0,1,0,0,8,24.5,122,GREEN
1,0,0,1,0,0,5,39.7,42.8,YELLOW
1,0,0,1,0,0,7,39.897,41.891,ORANGE
1,0,0,1,0,0,6,41.2,42.8,RED
1,0,0,1,0,0,6,38,30.5,GREEN
1,0,1,0,0,0,6,34.3,-119.8,BLUE
1,0,0,1,0,0,6,23.261,120.277,GREEN
1,0,0,1,0,0,6,23.2,120.6,GREEN
1,0,0,1,0,0,6,37.919,40.211,ORANGE
1,0,0,1,0,0,6,37.919,40.211,BLUE
1,0,0,1,0,0,6,39.3,40.6,RED
1,0,0,1,0,0,7,22.3,120.8,GREEN
1,0,0,1,0,0,6,41.7,43.8,BLUE
1,0,0,1,0,0,6,39.5,43.3,RED
1,0,0,1,0,0,6,39.7,39.4,BLUE
1,0,0,1,0,0,7,23.304,120.393,RED
1,0,0,1,0,0,6,39.2,28.2,BLUE
1,0,0,1,0,0,6,40.3,34.6,BLUE
1,0,0,1,0,0,7,40.8,30.5,RED
1,0,0,1,0,0,6,40.6,30.5,RED
1,0,0,1,0,0,6,40,40,RED
1,0,0,0,1,0,6,44.3,17,BLUE
1,0,0,1,0,0,6,38.9,29.3,BLUE
1,0,0,1,0,0,6,37.4,35.8,RED
1,0,0,1,0,0,6,38.5,43.3,RED
1,0,0,1,0,0,6,38.2,31.8,BLUE
1,0,0,1,0,0,7,26.19,121.086,ORANGE
1,0,0,1,0,0,7,40,40,BLUE
1,0,0,1,0,0,7,23.8,121.7,ORANGE
1,0,0,1,0,0,8,22.9,121.5,BLUE
1,0,0,1,0,0,8,39.8,39.5,ORANGE
1,0,0,1,0,0,8,41.4,26.3,YELLOW
0,0,1,0,0,0,8,1.5,-79.5,RED
1,0,0,1,0,0,7,22.078,121.105,BLUE
1,0,0,1,0,0,6,27.861,54.528,ORANGE
1,0,0,1,0,0,7,36,136.7,GREEN
1,0,0,1,0,0,7,24.411,122.094,BLUE
1,0,0,0,1,0,6,37.7,21.8,YELLOW
1,0,0,1,0,0,5,37.6,47.1,BLUE
1,0,0,1,0,0,6,28.7,78.9,BLUE
1,0,0,1,0,0,6,39.1,41.6,GREEN
1,0,0,1,0,0,5,38.9,41.3,BLUE
1,0,0,1,0,0,7,5.121,96.286,BLUE
1,0,0,1,0,0,6,30.2,104.1,BLUE
1,0,1,0,0,0,7,6.747,-73.032,BLUE
1,1,0,0,0,0,5,35.5,-0.1,GREEN
1,0,0,1,0,0,6,39.5,40.4,ORANGE
1,0,0,1,0,0,7,34,58.2,RED
1,0,1,0,0,0,7,16.519,-97.739,BLUE
1,1,0,0,0,0,7,27.575,33.895,GREEN
1,0,0,0,1,0,8,36.033,-10.613,GREEN
1,1,0,0,0,0,8,36.033,-10.613,BLUE
1,0,1,0,0,0,5,-9.9,-75.6,BLUE
1,0,0,1,0,0,6,39.1,28.7,BLUE
1,0,0,1,0,0,5,-7.2,109.1,GREEN
1,0,0,1,0,0,6,36.278,69.681,BLUE
1,0,0,0,1,0,4,43.8,13.3,GREEN
1,0,0,1,0,0,8,43.233,145.785,GREEN
1,0,0,1,0,0,7,31.398,100.581,GREEN
1,0,1,0,0,0,7,7.747,-77.688,BLUE
1,0,1,0,0,0,6,-12.299,-76.352,GREEN
1,0,0,0,1,0,6,46.302,13.197,BLUE
1,0,0,0,0,1,8,-9.965,160.731,BLUE
1,0,0,1,0,0,6,41.145,108.129,BLUE
1,0,0,1,0,0,5,39.672,28.66,BLUE
1,0,1,0,0,0,4,17.25,-93.21,GREEN
1,0,0,1,0,0,7,17.25,-93.21,GREEN
1,0,0,1,0,0,6,24.136,121.658,ORANGE
1,0,0,1,0,0,6,40.89,28.173,GREEN
1,0,1,0,0,0,7,35.77,-117.599,GREEN
1,0,0,0,1,0,6,41.511,19.522,ORANGE
1,0,0,1,0,0,5,29.573,105.064,GREEN
1,0,0,0,1,0,5,29.573,105.064,GREEN
1,0,0,1,0,0,6,37.808,47.558,GREEN
1,0,0,1,0,0,7,6.754,124.985,GREEN
1,0,0,1,0,0,7,6.905,125.187,BLUE
1,0,0,1,0,0,7,6.708,125.188,BLUE
1,0,0,1,0,0,6,-2.976,118.901,ORANGE
1,0,1,0,0,0,5,17.937,-66.727,ORANGE
1,0,1,0,0,0,6,17.935,-66.883,GREEN
1,0,0,1,0,0,5,27.296,103.281,GREEN
1,1,0,0,0,0,5,27.296,103.281,GREEN
1,0,0,0,1,0,7,37.913,26.779,GREEN
1,0,0,0,1,0,5,45.897,15.966,GREEN
1,0,0,0,1,0,6,45.422,16.255,GREEN
1,0,0,1,0,0,6,2.911,128.248,GREEN
1,0,0,1,0,0,6,38.543,44.447,GREEN
1,0,0,1,0,0,6,38.543,44.447,GREEN
1,0,0,1,0,0,7,37.745,141.749,GREEN
1,0,1,0,0,0,7,15.916,-95.953,GREEN
1,0,0,1,0,0,7,12.021,124.123,GREEN
1,0,0,1,0,0,7,38.39,44.367,YELLOW
1,0,0,1,0,0,6,38.543,44.447,GREEN
1,0,0,1,0,0,6,39.421,40.697,GREEN
1,0,0,1,0,0,5,38.558,44.023,GREEN
1,0,0,1,0,0,7,37.913,26.779,RED
1,0,1,0,0,0,6,34.1,-119,RED
1,0,1,0,0,0,7,19.936,-155.098,RED
1,0,1,0,0,0,6,42.06,-122.55,RED
1,0,0,0,1,0,7,37.8420776,-6.12735394,BLUE
1,0,0,1,0,0,5,29.79160363,115.5297915,BLUE
1,0,0,0,1,0,6,43.85941314,14.40172077,BLUE
1,0,0,1,0,0,7,30.56527527,130.2394257,BLUE
1,1,0,0,0,0,6,0.712207923,31.35387429,BLUE
1,0,0,1,0,0,5,26.17306583,103.4631004,BLUE
1,0,0,0,0,0,6,36.23481152,8.914919225,BLUE
1,1,0,0,0,0,6,36.74205244,3.056384878,BLUE
1,0,1,0,0,0,6,11.84271556,-86.36777896,BLUE
1,0,0,1,0,0,6,33.81986556,59.22063311,BLUE
1,0,1,0,0,0,6,-6.12163442,-77.71522695,BLUE
1,0,0,1,0,0,5,40.27233629,112.1403256,BLUE
1,0,0,1,0,0,7,35.67893696,136.2851529,BLUE
1,0,0,1,0,0,5,33.89453115,70.52212852,BLUE
1,0,0,1,0,0,7,39.70780788,27.06868287,BLUE
1,0,0,1,0,0,7,28.32000494,83.61970864,BLUE
1,0,0,0,1,0,5,42.90290592,13.11324382,BLUE
1,0,0,0,0,0,7,-15.02782939,-74.43549825,BLUE
1,0,0,1,0,0,6,42.0785173,83.69764333,BLUE
1,0,0,1,0,0,5,35.56795917,52.18013985,BLUE
1,0,1,0,0,0,6,13.87186929,-75.35758868,BLUE
1,0,0,1,0,0,7,21.70801953,99.32226722,BLUE
1,0,0,0,0,0,7,41.63592575,20.8008277,BLUE
1,0,0,1,0,0,7,-2.179194287,117.1282672,BLUE
1,0,0,1,0,0,5,39.31647504,28.64243817,BLUE
1,0,0,1,0,0,5,38.02690476,40.33078418,BLUE
1,0,0,1,0,0,7,0.03550551,120.2012091,BLUE
1,0,0,0,0,0,8,-4.620674547,-155.6256796,BLUE
1,0,0,1,0,0,5,36.75835106,54.63685057,BLUE
1,0,0,1,0,0,6,33.14028502,104.3167832,BLUE
1,0,0,0,0,1,5,-32.00831173,151.2950882,BLUE
1,0,0,1,0,0,6,41.04785205,80.75385062,BLUE
1,0,0,1,0,0,6,27.44951387,55.67688728,BLUE
1,0,0,1,0,0,6,4.582538366,120.7894385,BLUE
1,0,0,0,1,0,6,43.79872596,11.76191325,BLUE
1,0,0,1,0,0,6,38.5366003,41.24204953,BLUE
1,0,0,1,0,0,6,20.79452544,99.78584695,BLUE
1,0,0,0,1,0,6,44.50972123,17.42417961,BLUE
1,0,0,1,0,0,6,21.72398886,99.47333546,BLUE
1,0,0,0,1,0,5,44.46781088,22.38755974,BLUE
1,0,0,1,0,0,5,38.43132064,40.77972291,BLUE
1,0,0,0,0,0,5,32.21736868,117.358886,BLUE
1,0,0,0,1,0,6,43.26168811,13.61339275,BLUE
1,0,0,0,0,0,8,40.79582681,144.0953144,BLUE
1,0,0,1,0,0,7,-0.422407048,119.0191775,BLUE
1,0,0,1,0,0,6,26.8503339,55.83753404,BLUE
1,0,1,0,0,0,6,16.7747154,-93.50419545,BLUE
1,0,0,1,0,0,6,38.37612457,28.9074989,BLUE
1,0,0,1,0,0,5,35.08227075,51.236463,BLUE
1,0,0,0,0,0,7,19.60999112,99.51933092,BLUE
1,0,0,0,1,0,6,38.36667587,22.19686077,BLUE
0,0,0,0,0,0,5,42.50765589,56.19294878,BLUE
1,0,0,1,0,0,6,33.54163482,59.424513,BLUE
1,0,0,1,0,0,6,34.90508084,73.48205313,BLUE
1,0,1,0,0,0,5,-11.65770131,-74.80321152,BLUE
1,0,0,0,1,0,6,43.35072208,21.58392859,BLUE
1,0,0,1,0,0,5,-7.863339334,114.6664184,BLUE
