Severity,Affected sq km,Magnitude (M),Centroid X,Centroid Y,displace
1.1754095546675078,64966.6839213583,6.791146753069022,72.56040508036149,18.35168600502119,ORANGE
1.6374402034409055,1012921.7352054267,7.754976081376363,33.88516000062314,18.90449786307419,ORANGE
1.1942854743317821,18234.992661400895,5.9582856422995345,-1.4778897887945774,19.745746671169613,ORANGE
1.335910258601194,163363.69049821523,6.532817948279761,99.98200155873414,-7.995772102276174,ORANGE
2.0,85726.67528645952,6.088153436336162,31.66606134007725,17.85591790589738,ORANGE
1.0423441709376533,27404.28638772667,6.815311658124694,16.917304016710123,-14.562072212265154,ORANGE
1.0,16346.161037512078,4.853330687911559,10.655328032319613,16.073353968051165,ORANGE
1.241066049459921,25261.955078618066,5.203573580216031,-26.152228820740746,10.372349901916788,ORANGE
1.8409087104029072,19261.412919656843,5.945453936644651,-53.42650522315872,-17.33880046210747,ORANGE
1.0,44225.69110342859,5.166371608933819,40.710939557509654,6.389928464456439,ORANGE
1.0,406.7744237591829,4.57619825473368,52.609352852998796,2.6770987826747006,ORANGE
1.0957971305531546,369865.60957500915,6.646724591114952,46.51245252042745,-9.858986765466963,ORANGE
1.0,102401.44323247852,6.188188194625513,89.70744914518407,22.967952362237632,ORANGE
1.692305537989384,381279.48801987275,6.669227753185138,114.97073975969478,25.018114237422935,ORANGE
1.459124023286681,634759.2273206874,7.3163503906853276,73.37040097707009,41.49324226194338,ORANGE
2.0,62741.12900882559,7.627042698235646,-62.85654718434534,-27.940083099835725,ORANGE
2.0,55566.037362153795,5.973021951367725,17.39815530608115,45.25930499343921,ORANGE
1.0593218828707902,27366.231185982782,6.78135623425842,16.785635069583872,-13.940555189805032,ORANGE
1.93374942300147,470.8825708749413,4.320499307601764,-106.0592566274812,34.39723747693737,ORANGE
1.3161335481646568,214566.4400157769,6.247746902981123,107.76348345179795,9.982767153128796,ORANGE
1.7342139236566343,12519.041468953357,5.144201013761424,-38.03150646752632,18.736258806136917,ORANGE
1.016329530392248,477508.1875571197,7.354277314901706,4.306717460901837,16.811959635728467,ORANGE
1.5244038081779916,63941.24599975032,6.667082665724594,10.212507245248872,4.452491169534092,ORANGE
1.5922518949972677,84506.30068131894,5.6961259474986345,15.734509424798887,10.598251908937144,ORANGE
1.8387811880248774,56129.22496191547,6.335512475209951,26.643459638747576,40.115013716623906,ORANGE
2.0,365.45960727780874,4.8466675154491465,-44.05391823936834,23.706847721982957,ORANGE
1.0,1616.9989434006147,5.9201943648422,1.1278717873284592,8.62274559555907,ORANGE
1.0,419838.8655994901,7.062686713361285,27.651502124046672,-3.3051939236037597,ORANGE
1.357376638221973,45943.9549863936,6.7580312252434975,36.93958372124722,11.869950015808858,ORANGE
1.0,6181.669593673837,4.834225226283008,166.60899492810387,-12.275474635863683,ORANGE
1.4176669958169947,64084.053475946544,6.049399802509803,71.9024021458124,41.12943048513168,ORANGE
1.1163584851644959,84398.61076160788,5.458179242582248,12.928165987015033,4.7885927510396495,ORANGE
1.5,366255.8084627958,6.154881665785396,71.00324411804914,25.91520675478092,ORANGE
1.0,18094.78700983619,5.863089294928493,14.292211556080842,32.1249203221213,ORANGE
1.3308888662358194,166217.79089026485,6.263244412730147,122.59584499940813,-4.33959523068124,ORANGE
2.0,1095919.9819686098,7.9,42.30632169274258,-2.602278811367462,ORANGE
1.6453337950149172,288.75009434869395,5.345333795014917,75.03488889300367,2.5005260784505983,ORANGE
1.4493366205591485,64220.371433252156,7.018938592894638,24.77321402151702,0.42360628897976227,ORANGE
1.0,1988.859721671753,6.3177545707067235,42.65205842765781,22.228721133573252,ORANGE
1.0,3908.1729020484386,4.466169583239724,-51.46466398185579,29.032366111857954,ORANGE
1.0,1449.1799936289667,5.085328995290011,10.697238427499485,2.9905018623631143,ORANGE
1.3881689798967787,118.6763383826319,3.6809576336593692,-10.82897793689719,6.784335472701235,ORANGE
1.0,34185.888434778884,5.285495328672517,35.02095451875826,31.241162927466537,ORANGE
1.7446636262367559,838.6445038479583,5.368062714107783,3.862880601907679,5.9566040247421315,ORANGE
1.0,29119.34171320266,6.036475409072122,143.6637362687315,-22.85233189634822,ORANGE
1.354897683486554,85781.5777321055,6.154897683486554,54.683458189786705,38.525466718611085,ORANGE
1.4131725172077196,444887.58407537104,7.276048244837684,50.96527207918107,20.9680337022495,ORANGE
1.0,1976.29298435966,5.789012489875112,75.0839621191471,27.885165650023552,ORANGE
1.0,48188.578891711484,5.531631964859515,-15.340154806488073,27.573362769297155,ORANGE
1.070108139641257,844983.551726802,7.5280432558565025,42.417269589477584,47.988036224467145,ORANGE
2.0,290.42590650968026,5.186162889939495,12.237156929156228,15.514014769637825,ORANGE
1.090889433608681,24658.623081990027,5.227288453113055,35.37268260032873,5.576100321225933,ORANGE
1.0,11898.698117253623,5.3568127053168055,12.403934425476683,18.10349344817088,ORANGE
1.827302149737246,1775.7086074826004,4.138158280210203,-49.07842714585588,40.60622058432739,ORANGE
1.0,186551.7421465962,5.929340651701381,116.47534476412903,28.482377153591553,ORANGE
1.4191828759021212,91303.18709070887,6.161101163492334,99.59393353213318,27.882763230173722,ORANGE
1.831796344233482,55255.27759422357,6.0,27.793270801594883,40.97248597507268,ORANGE
1.1206697843215259,91324.55802642248,5.724133956864305,100.39506569542716,27.28691981240592,ORANGE
1.2785202566375176,27639.640961818717,5.988591897344993,73.66453125197567,-11.511999182559087,ORANGE
1.0,1786.8214261567564,5.515690318188424,58.57230898824362,21.792425059574477,ORANGE
2.0,54623.05143874633,5.80097091486655,-27.17600998821969,26.685664386232318,ORANGE
1.3657431798515578,25562.274856762833,5.153702728059376,-48.082786444073214,14.265218750413103,ORANGE
1.0418819910805661,479345.1361708952,7.391623601783887,9.010454516190492,14.666916381587782,ORANGE
1.6102230021227095,13558.732156199663,5.311821598301833,37.48933949914671,9.437831543972846,ORANGE
2.0,53887.09406790028,5.691054582296523,-67.58443793748735,9.74794337967699,ORANGE
1.467152057083745,26429.700163113925,5.854012879917244,15.552440760639616,2.2681924933273496,ORANGE
1.9164205445320661,905299.5682365701,7.8665682178128264,138.17430221573406,-18.23472462087183,ORANGE
1.0,87243.49402369253,5.509375692941427,48.49676093929482,12.674476668178578,ORANGE
1.0,841.217,4.0,-3.9644800000000004,5.9569,ORANGE
2.0,8952.319638047587,6.340321063318382,5.511387762883947,38.266619023509826,ORANGE
1.876198941151894,63015.19371570953,7.173321482387348,-42.41796013589977,-12.153551256585555,ORANGE
1.265647009175466,25582.981582064833,5.618776411010559,14.719279345094263,2.4980984131441795,ORANGE
1.1612809643858528,24707.749336168185,5.170975228491318,47.62474118008069,-4.356262389486936,ORANGE
1.5,25337.21317838981,5.328457903848796,75.13741204154144,11.15108387542609,ORANGE
1.731496464043139,491.34450273275564,4.077795756851767,-69.25490140521171,34.12625896252499,ORANGE
1.0,16193.143043132923,5.1473414552813646,73.8008322855,26.641479519444275,ORANGE
2.0,7915.681223647493,4.763585261885069,5.808149111360894,43.75937696844206,ORANGE
1.916464857787114,1661.1899130655245,4.167070284425772,-52.95733967052801,42.26201768120463,ORANGE
1.0,3147.8063512780795,4.886266878611276,27.235495158020285,-16.032415219784273,ORANGE
1.0,4907.593817932431,5.453399772727067,109.04963091196451,34.62643702044522,ORANGE
1.0,338.38819020045736,4.025568123024884,44.348876916815655,-12.67838438786388,ORANGE
1.3104797573084825,584.831919702197,5.817727126310537,23.383673346006738,24.999388891409374,ORANGE
1.0,3392.047370154929,4.383012146503445,102.8386271811726,1.3176609489894489,ORANGE
1.0,16561.89584753639,5.09953229298064,67.17822717497239,22.179978339226473,ORANGE
1.0,388.96126071023696,4.2818972554006,76.49422375416043,5.026619740200838,ORANGE
1.0,18560.17292583557,5.057989713745298,15.929839062218928,27.609044414758902,ORANGE
1.4859045574487402,7910.775110639786,6.502819088510252,14.629791971019264,15.231108495009217,ORANGE
1.0,178592.1104197226,6.729838062212619,7.313342243567838,-6.835121591629317,ORANGE
1.0,534.1778110671943,3.8404366990714767,51.22701864073116,19.585277385089015,ORANGE
1.0,4989.79809357843,5.604873282234273,69.98872173562012,9.247931701803529,ORANGE
1.4803652928791737,25842.239205931157,5.10785388284833,-68.39291276397462,17.14578613057575,ORANGE
1.0,2074.7689131507827,6.40960097625895,52.245189807848604,25.372043651179506,ORANGE
1.0063790434065907,19184.894894489953,4.610206469450545,4.901944415948432,36.47793143831748,ORANGE
1.9783547870568565,90100.18694986375,6.784848350939799,83.08813376466294,26.39074205414986,ORANGE
1.0,188726.24103307634,5.9,118.69590930971678,28.042538076480128,ORANGE
1.604844702527695,8075.783152710722,6.479031059494461,13.981806060629118,18.156560303371187,ORANGE
1.0,3081.493620745545,5.381488743698106,-3.7599454133470687,-20.062396804253982,ORANGE
1.0,3366.957307143561,4.81496731809251,121.5827467235131,-0.5444191620501173,ORANGE
1.6710931570859762,900.5168046395881,5.140858367046159,0.28549256544134805,5.628802555500666,ORANGE
1.0,29927.817409050505,6.1,102.22039637776236,-15.904511346784957,ORANGE
1.4733781223461204,26438.132406323617,5.95324375530776,13.574463309956899,1.217141094784754,ORANGE
1.299893862075164,26395.04017408767,5.140021227584967,-24.346404115839185,12.413474358711348,ORANGE
1.7832979829560478,1846.002655684356,5.583297982956047,24.496693706405964,24.184926195801772,ORANGE
1.0,17801.017347751043,5.386149915442483,-54.127574023566936,14.854820752257329,ORANGE
1.0,17278.571356022327,4.804833848103176,8.671100926662362,7.518888578204233,ORANGE
1.4871152006178243,25857.16959685459,5.10515391975287,-69.52925433185025,17.596616518384863,ORANGE
1.6035288065011208,84508.85253362314,5.701764403250561,15.80100937193711,10.735919316885035,ORANGE
1.1702470091743364,25156.27616947308,5.2319011963302655,-16.184747796892196,-3.567200109040563,ORANGE
1.1559772214629356,46347.019667141794,5.992713441559156,84.55693118418664,14.946676541788314,ORANGE
2.0,1029467.1022712322,7.815728694847638,47.31787162565938,-3.8225029032968703,ORANGE
1.0,91833.49785087933,5.730735108263435,106.52281505641375,26.077926440471053,ORANGE
1.0,189453.27289080268,5.9,121.94635767489551,15.642583607058654,ORANGE
1.0,1484.2644503537247,5.277246596760159,7.946026681736354,4.154514741271813,ORANGE
1.0,92831.40554565677,5.789070431649234,107.77882030473495,27.422111116996412,ORANGE
1.0,165.4320538563423,3.0451544757446687,-35.45834724318805,7.380207243074925,ORANGE
2.0,649188.5843633222,7.517479020790313,147.80859902606164,-25.56203746692188,ORANGE
1.4171934185645765,19572.85253225413,5.675474076708118,-13.599962683822454,15.770127863696025,ORANGE
1.0,3317.1432274829745,5.551932319707047,96.41355078030563,-3.065877033692967,ORANGE
1.0,2140.9393905149495,6.480344518305406,59.634178947611844,27.793148400492754,ORANGE
1.5818552118372002,406673.84118239785,7.03274208473488,105.69929125575908,-23.069964016566523,ORANGE
1.8786414891377503,63007.58195457025,7.1699019152071495,-42.895615049821906,-12.2403408486382,ORANGE
1.8979646468477887,12183.700478221279,4.481628282521769,-83.93828335952323,32.61009923213618,ORANGE
1.0,1423.7682904830294,4.841110636418432,13.789781290503605,2.0869191581000517,ORANGE
1.0,541.5592730969325,4.51793117226782,18.463425759506414,5.02408262493644,ORANGE
1.0,4758.218593977232,5.530073669116863,124.59245317650489,33.31435601804277,ORANGE
1.0,17711.427232861588,5.2,-75.96296715819578,9.250592294235194,ORANGE
1.1691406586780217,24639.11661660474,5.164687473057582,51.83548833531691,7.92709577745422,ORANGE
1.198775279016706,25355.994856083147,5.538530334820047,15.104861741189671,2.585525175719139,ORANGE
1.081509556907443,82243.24774391226,5.930415291051909,33.435288570431815,40.184058696326275,ORANGE
2.0,9190.002412483305,6.070143849927919,-75.04181232335554,30.93861292533381,ORANGE
2.0,1095170.8071525092,7.883404572448837,36.256549139201276,-1.3612472507314202,ORANGE
1.582526397152798,383488.38544312643,6.532042235444477,118.21852032198812,15.32971956622157,ORANGE
1.0,84401.11500392188,5.4202475231611595,12.634166683287301,2.854670900500519,ORANGE
1.4322702316026545,6151.8566224767,4.454183814717877,18.69412980761581,35.06782538802894,ORANGE
1.0,28747.122123352237,5.891672307611231,125.67786698970727,-21.31443731044154,ORANGE
1.065795238026533,72492.14994421054,6.0789542856318395,2.660076740949595,10.230314348819569,ORANGE
1.0367681010219076,329026.42305974034,6.926463797956185,90.98391212250178,27.901356725825977,ORANGE
1.5803726171931896,384128.71019721584,6.974111785157957,88.84866136691127,8.046143293848072,ORANGE
1.0506224722690742,843594.8236068639,7.52024898890763,40.21254037185111,49.512762416406126,ORANGE
1.0393918336928194,850673.8319446304,7.515756733477128,34.447744102045164,51.337617831904495,ORANGE
1.4260501339309894,53214.92728405263,5.829579946427604,-8.142838491103134,5.208743772956221,ORANGE
1.0,27970.61669805507,5.553605598003861,87.036391325972,-9.256386601069051,ORANGE
1.0286524275776545,11750.391802526083,5.177078057937877,9.8613744119435,15.845847739621279,ORANGE
1.0,5247.408360817395,5.450048564612466,46.74289996184871,14.555710083673137,ORANGE
1.0056512682945113,371756.5560575948,6.7909579707287815,46.87563217029508,-18.171769424475308,ORANGE
1.212628041850727,84420.3955995904,5.506314020925364,13.495867562793737,5.963841872109491,ORANGE
1.0,4995.5384675923415,5.4532164113516854,41.48156138584937,44.59831152794011,ORANGE
2.0,1699.6833560531024,4.072464405416618,-69.66050413488405,41.42531692112048,ORANGE
1.0,143208.73879698725,6.1293182232134775,109.1064899069004,31.63365216080962,ORANGE
1.3976844144330547,375.92751577156,3.797684414433055,-35.78255519898043,-6.748886377264419,ORANGE
1.9738004133571496,395305.54642061517,7.107859875992855,116.13447516197434,27.093061656050864,ORANGE
1.0,3362.314077538923,5.007458261254812,71.86306146175387,3.9003280422059756,ORANGE
1.0,28022.854186917142,5.885334853451812,73.20759930365412,15.070199379391338,ORANGE
1.0,53596.25684945857,6.993214410487565,39.59795839778,3.1593663012284736,ORANGE
1.0,27695.35840167716,6.519911196440204,38.20876493193367,-4.4314194858013725,ORANGE
1.4521216457037824,26215.943629311092,5.84254597484454,13.64406659087199,2.254305202839789,ORANGE
1.3747219705073763,106518.83621037891,7.237694620644836,-1.651295514579509,8.114120411457131,ORANGE
1.2749342813881026,74170.5325949958,6.329921137665723,3.2483681388022214,12.374031371084328,ORANGE
1.4747134480878856,174020.68569179517,6.505057310382423,112.79989313443427,-22.110196510333584,ORANGE
1.0,3125.6724440530775,4.873878762047769,-25.88314597121023,-13.409207275616124,ORANGE
1.0838182301695025,24965.78924775815,5.400581876203403,15.767704084842647,2.735817722240996,ORANGE
1.194351194636658,375.502235993657,4.480564880536334,28.519850026093295,9.500171904625066,ORANGE
1.2243185588535264,4476.491551117716,5.822431855885353,78.98784358801217,3.9076415403686484,ORANGE
1.0,11871.35728265065,5.01913674319155,12.963173558195475,12.55107390817738,ORANGE
1.0,622.3614354114761,4.326922124885295,5.995022727461816,7.121290359150832,ORANGE
1.0348007899153373,502.70715531577895,4.825282843695215,33.05493260850611,4.03138998454979,ORANGE
1.0476804606365018,370874.9298638492,6.723711262981597,46.706304960187666,-14.296055858497118,ORANGE
1.2749706802868874,66046.93576468469,6.619859265377059,24.309558739360803,10.644813806768378,ORANGE
1.3312728605178856,708.7562216304814,5.656364302589427,9.749871901665522,28.1238909524101,ORANGE
1.4353442277287196,15609.14767936752,6.902583447552111,15.978340052720608,31.345045769121583,ORANGE
1.9164750853199812,55635.803369525034,5.9164750853199815,32.48995963590724,45.58676258799131,ORANGE
1.3944370287209813,625.2570959221426,5.803284389558477,26.68365555262558,38.09086259204622,ORANGE
1.0,390.70904412225264,4.130677176448938,6.108701823808616,3.2975183542292745,ORANGE
1.4743530755093923,15654.212759290096,7.097412302037569,20.101824909537505,32.18347425091846,ORANGE
1.5,26128.386510262193,5.494028304571431,-29.80018829000599,10.445870690345535,ORANGE
1.55789296532028,18594.598111729534,5.757892965320281,-70.80800403920355,-11.441177364112292,ORANGE
1.3327994105056256,44948.19839163926,6.5643174062247525,8.087413645132989,7.547942811825741,ORANGE
1.3945723153189238,66137.30680841545,6.325888019829202,-14.496488369437005,0.4414019701850833,ORANGE
1.0,569.1527806517345,3.7640712956837206,37.70486251821567,21.03529314424029,ORANGE
1.8386326416116168,3748.987969970262,5.657948962417426,26.73604031145321,6.907879322676986,ORANGE
1.0,352436.34264309914,6.885600824343281,67.33328558970118,1.2661734075890436,ORANGE
1.402716164649993,175516.6284043982,6.616740602420008,84.14225736389362,-22.911478986107834,ORANGE
1.1199195351049205,16158.947386838487,5.679678140419682,69.97480636022345,28.47943109356748,ORANGE
1.8461000953062263,9585.941210801146,5.876880076244981,-81.1961112251241,24.82605594378666,ORANGE
1.850750530258526,90330.91263788586,6.635825583284379,87.14769500755621,26.84164942080433,ORANGE
2.0,62649.41558115334,7.3100163909611915,-34.12951066700505,-7.9913637536679545,ORANGE
1.3194626368294813,24601.644353891144,5.044429890536415,83.46082738673361,12.443399353432305,ORANGE
1.0,23658.15499753362,6.546471069746428,17.129691914095098,-6.967087868322853,ORANGE
1.0,108547.63997665304,6.260151391583327,86.08224552787662,23.526070132563657,ORANGE
1.9433195678341646,171.46982693406628,5.512954573852744,87.40580683956397,3.453931580606063,ORANGE
1.0,17279.40656663348,4.838139974648673,8.71271138021498,7.968351356082515,ORANGE
1.0,242.67209834815907,3.301394294770991,-34.919852412542994,6.084103537865481,ORANGE
1.6971636921379805,1656.497722568977,5.527447322924182,13.093260779140396,15.775597680029454,ORANGE
1.8065646570435174,1713.8183760193454,5.490503451269628,14.054339894780306,18.465188132426974,ORANGE
1.0,183309.1552227451,6.330194622492498,60.223445092067834,12.749798229022376,ORANGE
2.0,8766.937048369235,6.37401718620597,9.078459331763991,32.399719675306144,ORANGE
1.5,25734.275021196427,5.077217221762703,-49.6969115767949,18.390024978367332,ORANGE
1.1043100557333836,7438.768646782316,6.568706983279984,15.604492566370931,7.661573373203389,ORANGE
1.0,23289.112644849505,5.510813838715602,-2.589259627412641,1.348702574883525,ORANGE
1.0,23123.734465704223,5.531001873811028,-3.1637834863216465,6.998459488249104,ORANGE
2.0,1723.49337588749,4.7403471497192164,-37.71084887729302,33.84473645949527,ORANGE
1.6202657925900743,387845.02955507254,6.592425268144119,120.90677293777618,11.574053437764679,ORANGE
1.0,45635.43848119478,5.301715152987511,87.47529204408812,12.727344800255878,ORANGE
1.0,15389.498284363708,4.7347870630903435,-59.911395153086396,7.635568814036095,ORANGE
1.6634539345443915,12594.778715699755,5.342328983275704,-22.87867935907417,14.518779479075548,ORANGE
1.1756495527506505,12678.373793790106,5.883830805048829,-8.886151290851288,33.45355086004134,ORANGE
1.0,570.3004922627273,3.160300783779253,95.98194245720724,25.325891095891187,ORANGE
1.1563169707088607,85251.1549729438,5.618843758992406,23.27819697580457,6.981132302479256,ORANGE
1.868975473698796,82339.22499631046,6.083434336821686,14.402825150559064,15.341466097920843,ORANGE
1.0,84201.95969162887,5.944189802056622,35.062408733405555,22.77689979801735,ORANGE
2.0,56398.07265049004,6.268508330091653,23.58049821390954,47.2462189132566,ORANGE
1.1353219709908828,28321.69005953858,5.829356058018234,89.62669950336044,-15.9700105217883,ORANGE
1.9187703651933274,56574.37861077176,6.286278511270659,31.162756835838074,44.39108843654757,ORANGE
1.9962908977438816,84534.61142760822,5.905192743158566,18.033234652438605,15.569360706961547,ORANGE
1.0781007539652996,174030.08459270868,7.0062790952416405,-19.27391494128246,-17.00529635794625,ORANGE
1.0057895030182595,578.5549195131379,3.1393686205241647,143.29538933006603,13.747970891849683,ORANGE
1.0,318.4861918980879,3.4249920741769078,19.607764399764925,-33.123794818795524,ORANGE
1.0,12559.164424674973,5.99381810390804,10.17351735279535,29.519076094704804,ORANGE
1.6594229620819976,63568.81726677074,6.761596073457398,-11.602091887813472,-1.5107107741286718,ORANGE
1.0,53483.27068158302,6.808929870351519,40.532623258987144,3.569742962066716,ORANGE
1.0,18144.69367102117,5.725932008991185,12.607636373666086,31.928876619157528,ORANGE
1.855280239190256,63194.34277452929,7.842112095676103,-34.480776473520315,-23.024157421989806,ORANGE
1.2661593937575615,79903.1710034774,6.038782545018147,7.791527484228314,9.390169211279833,ORANGE
1.0,30350.795053211375,6.100718935669654,53.157893013402266,0.5479383828956053,ORANGE
1.411190475869491,1965.1143191937251,4.471047619304407,8.866080497078862,36.65087106837745,ORANGE
1.0,5280.915196828242,5.328245936227081,59.73397145956417,28.947373099530818,ORANGE
1.3348576662489577,74651.42974318113,6.401829199498749,3.416927826545018,12.988258050585067,ORANGE
1.564231816684536,87544.61132380896,6.189924543358351,52.0775561824716,16.409472094938025,ORANGE
1.850574528015116,3949.8478564109682,5.885057452801512,22.320258085665813,7.674195441294113,ORANGE
1.0,94341.11266928635,6.019388648797475,97.68339705158469,23.61610257862173,ORANGE
1.0655669612465586,54034.981977920994,7.334433038753442,36.5939468895925,5.173829014771485,ORANGE
1.0,1674.4451992517347,5.744543826874115,23.10853764662499,13.538420486649748,ORANGE
2.0,7863.112664108989,4.835780895907943,7.516974824874313,40.736562491881095,ORANGE
1.0,28459.42429747723,6.455047445895991,90.79874881337105,-23.13844578185641,ORANGE
1.3897583507120317,12770.437751388428,5.888193319430375,11.534778228052682,11.046493803253192,ORANGE
1.9918998013302665,12866.653936854116,5.012960317871574,11.308430129394418,24.994270494395813,ORANGE
1.0,394.7401151725702,4.245732594691349,78.5836266938772,5.284282614994048,ORANGE
1.9598611409146334,55604.45778820643,6.0,25.20022760487459,46.45373355060804,ORANGE
1.4449566881814313,362541.45713122847,6.08806929890971,45.105758494654644,22.338692009313043,ORANGE
1.0080372527613566,17747.12749619097,5.208037252761357,-78.59616035188813,8.653574579209838,ORANGE
1.2940674621767778,64623.75449596322,6.770507939482845,49.01903654497852,9.818989643444521,ORANGE
1.7896814437142063,63952.66546460097,7.3531717536569365,-44.985400349361704,-21.31575631585523,ORANGE
1.1173183180709796,12772.186816397985,6.106145345543216,10.078635292792132,26.541520659713036,ORANGE
1.2530263409202531,66879.36386096354,5.73014477956443,-4.94366220685359,12.371440540056415,ORANGE
1.1344376168277965,3442.831869598159,5.6403312850483385,109.08742585753241,2.6476927059946815,ORANGE
2.0,62303.730832527246,5.83369536980472,28.840314083338587,52.104354665705564,ORANGE
1.1259551963793584,2190.9416850118714,6.499235842896513,64.68141081928783,30.619743003822396,ORANGE
1.0,483.7800955294785,4.652048576731416,31.903415842853747,1.5455880403426887,ORANGE
1.0,70775.22386002891,5.771687228789003,6.870347006913416,13.669802592230605,ORANGE
1.0,44133.06784922883,5.908132334657372,113.66735037753764,30.24918805227589,ORANGE
1.162164688675759,776.3748005742431,4.810823443378795,2.7489694599002,16.808085276862943,ORANGE
1.0,3217.823373686049,4.623516250479396,-10.742548192866302,-4.7258667615144105,ORANGE
1.4057581726914028,480.91384985701006,4.5782725481925794,-27.558012542981032,14.815680383671374,ORANGE
1.3015750600614735,26525.999186678022,5.814329783778695,-36.400944599227415,4.738337762578205,ORANGE
1.0,4697.975191736227,5.704759737861316,108.21481903005824,13.410334201851835,ORANGE
1.4246408268709014,223128.46508941642,6.367104909557992,102.63781662027236,9.023009422244192,ORANGE
1.4290623693026658,84469.37252354951,5.614531184651334,14.77218079177782,8.606050498210015,ORANGE
1.1379613471902734,6224.191860087575,4.689630922247781,126.93881258434416,-0.9401602785033063,ORANGE
1.0,2229.58391026325,6.183446395643763,70.74186062226325,32.08585468526704,ORANGE
1.386863784998407,74243.9922991431,6.3058458409958575,6.612464144820656,16.37532795586386,ORANGE
1.0,422.93341817019603,4.06929602861618,88.77719888842267,6.5413427378321805,ORANGE
1.2333328226493268,7344.72876349713,6.110001072436414,14.783684790328998,12.663862794899295,ORANGE
1.0,576.1789461444006,3.5870707790592102,93.61432441941936,11.17465397179783,ORANGE
1.7470782671290288,1699.2257697094221,5.395325227406446,14.384727304365374,17.43426520065292,ORANGE
1.3906430555467304,25622.253179339852,5.143742777781307,-52.46264469900323,15.042682509168891,ORANGE
1.0599433008613084,18061.418543011838,5.917982990258393,9.037878181780233,27.63971965272935,ORANGE
1.0,85243.37196909654,6.147610502802331,29.237151836501067,-8.78855145397171,ORANGE
2.0,12618.574218189977,4.7635981803626155,-30.565064206224434,28.971964454562652,ORANGE
1.0752767968871322,25020.399063582543,5.3903321562645585,12.610463694927889,-12.359145543829666,ORANGE
1.0,841.217,4.0,-3.9644800000000004,5.9569,ORANGE
1.0,841.217,4.0,-3.9644800000000004,5.9569,ORANGE
1.0,3629.6306593647364,4.677846104330073,-11.16353830440002,23.192442097644296,ORANGE
1.0,32232.299836420214,5.422086880895379,129.7314399362507,0.6686072946893304,ORANGE
1.9288595498455656,170.09471392739368,5.465236514490367,84.84708352045257,3.540678674521467,ORANGE
1.6680284952641546,8544.783358571409,6.199182902841507,-59.94589160124479,18.831636975448568,ORANGE
1.0,3346.7930632155535,4.3465336933939485,60.535824142562966,2.6603076244466526,ORANGE
1.0,1514.58272813019,4.209577690332477,18.463125091539673,4.451243179757421,ORANGE
1.0407993600024192,504.49412934472065,4.846877696008709,32.84449317213913,4.487638106116802,ORANGE
1.258591591134784,12633.719459164855,5.734535135957389,-17.545266091919085,33.56666721198962,ORANGE
2.0,84748.8634766946,5.925067016738967,19.941162530983128,15.879745397498308,ORANGE
1.0,19563.79182596804,5.041962728233775,16.410253362756617,43.15595266115931,ORANGE
1.2868008215991886,346493.1888512104,6.426398356801623,66.10115583609192,27.638572336499255,ORANGE
1.225927398635989,6738.970014996808,5.605919446001648,6.661399024318486,21.387700258755608,ORANGE
1.4126764070518352,169257.62188475998,6.517464718589633,107.07103295032738,-15.801860733317147,ORANGE
1.7040679705633839,3804.3418387856864,5.396915549957753,-17.937152690698184,16.190900674569146,ORANGE
1.0,84152.20024039659,5.93447021005891,35.34074382964802,24.285120476976253,ORANGE
1.9826513618152,12898.982765571609,5.01387891054784,12.460887471388396,24.619977906777933,ORANGE
2.0,9193.796876954171,6.015125032080663,-93.30149426971492,27.50415491924857,ORANGE
1.054807839572367,13573.900867263814,6.824614913368426,89.74206381949259,25.096396833993815,ORANGE
1.2884406006556042,16310.085833362326,6.184514883146901,13.124762803037875,21.739731406258844,ORANGE
1.2819597833778118,23728.90264724585,5.205256303271064,64.57558223842051,13.668673383680527,ORANGE
1.2498607323961197,12551.913728555894,5.099610050709136,12.561243439771582,3.969700806270445,ORANGE
1.0,29082.177851678014,6.037545322686235,142.3513471101336,-26.5173873877984,ORANGE
1.0,330539.8367482086,6.982024629652768,90.3518656645977,23.748781760672795,ORANGE
1.5,368943.1161793212,6.240364802263635,85.41912025373932,25.087708622887455,ORANGE
2.0,8818.626200503988,6.263616571425777,-25.727654835341035,27.427166711705095,ORANGE
1.4586340332888403,173578.5849414136,6.442087646604376,116.95998371936295,-19.705703689021398,ORANGE
1.0,182586.66848644838,6.3879086448313664,52.397938279616426,10.625527827799356,ORANGE
1.8567185412973588,12966.18001139408,5.286562917405282,23.326057524343366,25.649597610226813,ORANGE
1.0,27401.981884080822,6.415022016953461,25.625292231661344,-10.558317722500988,ORANGE
1.146676710720505,174344.12132907347,6.923987947135394,2.573054507364894,-18.252994745533154,ORANGE
1.7372648463220535,63448.15681410966,7.367829215149126,-15.248564287355485,-7.216889425453731,ORANGE
1.3489163927525851,5992.662616562064,4.641733771595864,-1.5580925928554983,37.24264505274177,ORANGE
1.0,91575.74104777492,5.749867944398965,103.31056110538012,24.324899462389247,ORANGE
1.0,509.19329410158406,4.637657358440503,28.861445484960267,2.63071226374292,ORANGE
1.0,94020.94490190888,5.97054442714909,99.82436139698753,24.423253341361296,ORANGE
2.0,1740.7120613142963,5.223339728311259,-14.60582556350137,28.362690193712496,ORANGE
1.0270376779839567,328346.675945589,6.945924644032086,91.95226436239258,27.91158340043886,ORANGE
1.704175902503464,3680.037875530913,5.426681444005543,8.806015207013171,7.958109485859774,ORANGE
